PG%,SG%,SF%,PF%,C%,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Height,Weight,YearsPro,Season
0.0,11.0,69.0,20.0,0.0,26,43,10,11.3,1.8,3.8,0.467,0.4,1.0,0.381,1.4,2.9,0.496,0.515,0.9,1.2,0.78,0.5,1.5,2.0,1.1,0.8,0.4,0.4,1.3,4.9,17.8,0.5589999999999999,0.255,0.303,4.8,15.3,9.8,3.4,3.7,9.2,18.1,0.7,0.8,1.5,0.153,0.4,2.4,2.8,0.6,200.66,86.18248,3,2020
0.0,5.0,78.0,17.0,0.0,24,65,16,27.0,3.5,8.2,0.423,1.9,5.4,0.342,1.6,2.7,0.584,0.537,1.3,1.8,0.7390000000000001,0.9,5.6,6.5,1.7,1.0,0.4,1.2,2.5,10.1,11.9,0.563,0.665,0.21600000000000003,3.7,22.1,12.8,1.7,1.1,11.4,15.3,1.3,1.8,3.1,0.085,-1.1,0.4,-0.7,0.6,195.58,97.52228,3,2020
0.0,0.0,0.0,0.0,100.0,21,23,2,11.6,1.9,2.9,0.657,0.0,0.2,0.0,1.9,2.7,0.71,0.657,0.8,1.2,0.679,1.3,2.7,3.9,0.8,0.4,0.5,0.7,1.8,4.7,18.6,0.674,0.075,0.418,11.3,24.3,17.7,1.6,3.9,16.8,14.8,0.7,0.4,1.1,0.19,-1.0,1.3,0.3,0.2,213.36,113.398,3,2020
0.0,0.0,0.0,78.0,22.0,39,4,1,11.0,1.0,2.8,0.364,0.3,0.8,0.33299999999999996,0.8,2.0,0.375,0.409,0.8,1.0,0.75,0.3,3.8,4.0,0.3,0.0,0.0,0.3,1.5,3.0,6.5,0.47,0.273,0.364,2.6,36.7,20.3,0.0,0.0,7.3,13.8,0.0,0.1,0.0,0.040999999999999995,-6.1,-1.4,-7.6,-0.1,203.2,106.59412,16,2020
0.0,0.0,0.0,0.0,100.0,19,64,14,16.9,2.7,4.0,0.672,0.0,0.1,0.25,2.7,4.0,0.6779999999999999,0.674,1.9,3.0,0.647,1.5,2.5,4.0,0.9,0.4,0.9,0.8,2.5,7.4,17.6,0.6890000000000001,0.015,0.7340000000000001,9.5,16.0,12.7,1.1,4.3,13.4,15.0,2.8,1.1,3.9,0.171,-0.9,0.6,-0.3,0.5,210.82,99.79024,1,2020
0.0,6.0,77.0,17.0,0.0,29,52,52,33.5,6.7,13.5,0.5,1.6,4.3,0.38299999999999995,5.1,9.2,0.5539999999999999,0.561,2.4,2.8,0.855,1.1,5.6,6.7,4.1,0.7,0.4,1.8,1.8,17.5,18.1,0.595,0.317,0.207,3.4,17.8,10.7,1.1,1.2,11.2,21.1,3.5,2.2,5.7,0.158,2.6,0.1,2.7,2.0,200.66,102.0582,10,2020
0.0,0.0,0.0,82.0,18.0,29,40,8,15.0,2.4,4.3,0.556,0.2,0.9,0.222,2.2,3.4,0.644,0.579,0.6,1.2,0.5,1.2,2.9,4.1,1.4,0.6,1.1,0.9,2.0,5.5,17.0,0.578,0.21100000000000002,0.26899999999999996,8.5,21.8,15.1,2.0,6.0,15.8,16.3,0.6,0.8,1.4,0.109,-1.2,2.1,0.9,0.4,205.74,99.336648,8,2020
0.0,0.0,0.0,0.0,100.0,23,6,0,4.7,0.8,2.3,0.35700000000000004,0.2,0.3,0.5,0.7,2.0,0.33299999999999996,0.39299999999999996,0.5,0.8,0.6,0.8,1.5,2.3,0.5,0.2,0.0,0.5,1.0,2.3,12.9,0.43200000000000005,0.14300000000000002,0.35700000000000004,19.3,33.2,26.4,1.7,0.0,15.6,29.3,0.0,0.1,0.0,0.043,-6.6,-3.0,-9.6,-0.1,208.28,106.59412,1,2020
19.0,75.0,6.0,0.0,0.0,20,55,8,27.4,4.9,11.5,0.428,2.1,5.4,0.389,2.8,6.1,0.462,0.52,1.6,1.8,0.87,0.3,3.8,4.1,2.2,0.6,0.2,1.6,1.4,13.5,12.5,0.55,0.47200000000000003,0.158,1.2,14.9,8.3,1.1,0.6,11.4,22.3,0.2,1.3,1.6,0.05,-0.4,-1.2,-1.6,0.1,195.58,88.45044,1,2020
0.0,0.0,0.0,25.0,75.0,23,10,0,5.2,0.7,2.7,0.259,0.3,2.0,0.15,0.4,0.7,0.5710000000000001,0.315,0.0,0.0,0.0,0.1,1.1,1.2,0.5,0.1,0.1,0.0,0.4,1.7,5.0,0.315,0.741,0.0,2.2,22.7,12.7,0.9,1.7,0.0,22.8,-0.2,0.1,-0.1,-0.085,-4.0,-1.1,-5.1,0.0,205.74,104.32616,2,2020
0.0,0.0,30.0,67.0,2.0,24,53,4,16.4,1.7,4.1,0.42200000000000004,0.5,1.5,0.308,1.3,2.6,0.486,0.47700000000000004,0.9,1.1,0.8140000000000001,0.6,2.9,3.5,0.9,0.7,0.2,0.8,2.0,4.8,9.5,0.525,0.358,0.271,3.6,18.3,11.0,2.0,0.9,14.7,13.9,0.1,0.6,0.8,0.043,-3.1,0.2,-2.9,-0.2,203.2,99.79024,5,2020
3.0,73.0,22.0,2.0,0.0,27,72,44,30.8,6.9,16.1,0.429,3.8,9.6,0.39399999999999996,3.2,6.6,0.479,0.545,1.6,1.9,0.846,0.8,3.8,4.6,3.0,0.9,0.2,2.3,2.3,19.2,16.0,0.5660000000000001,0.5920000000000001,0.11699999999999999,2.8,14.1,8.3,1.4,0.7,12.1,27.2,1.4,1.5,3.0,0.064,2.5,-1.4,1.1,1.7,193.04,99.79024,4,2020
100.0,0.0,0.0,0.0,0.0,33,59,2,21.5,3.3,6.4,0.516,1.4,3.0,0.46,1.9,3.4,0.565,0.624,1.4,1.7,0.8420000000000001,0.8,2.2,3.0,3.1,0.8,0.1,1.0,1.4,9.4,16.9,0.659,0.46799999999999997,0.26899999999999996,4.1,9.3,6.9,1.7,0.3,11.9,15.5,3.5,2.1,5.5,0.21,1.6,1.3,2.9,1.6,190.5,85.275296,12,2020
0.0,6.0,65.0,28.0,0.0,28,59,4,18.4,1.9,4.7,0.396,1.1,2.9,0.368,0.8,1.8,0.439,0.509,0.7,0.9,0.741,0.5,2.3,2.8,1.8,0.7,0.2,0.9,1.4,5.5,9.8,0.535,0.615,0.19399999999999998,2.9,13.0,8.1,1.9,1.0,14.5,13.6,0.4,1.1,1.4,0.064,-2.0,0.3,-1.7,0.1,198.12,102.511792,7,2020
0.0,26.0,38.0,36.0,0.0,20,13,0,7.9,1.2,2.5,0.469,0.0,0.2,0.0,1.2,2.2,0.517,0.469,0.6,1.0,0.615,1.1,1.4,2.5,0.3,0.4,0.0,0.3,0.9,2.9,14.9,0.504,0.094,0.406,14.4,18.1,16.2,2.3,0.0,9.6,17.2,0.1,0.1,0.2,0.09300000000000001,-0.8,-1.1,-1.9,0.0,203.2,97.975872,1,2020
100.0,0.0,0.0,0.0,0.0,23,66,33,24.5,3.5,8.5,0.414,1.3,3.3,0.39399999999999996,2.2,5.2,0.42700000000000005,0.491,1.1,1.3,0.851,0.3,2.0,2.4,3.4,0.8,0.2,1.3,1.8,9.5,11.6,0.521,0.39299999999999996,0.155,1.5,9.0,5.3,1.7,0.9,12.8,18.7,0.4,1.7,2.1,0.063,-1.6,0.0,-1.6,0.2,182.88,83.91452,2,2020
3.0,61.0,35.0,1.0,0.0,29,61,61,34.7,7.5,16.5,0.455,2.0,5.7,0.353,5.5,10.8,0.509,0.516,2.1,3.0,0.7090000000000001,1.3,3.5,4.8,6.7,1.6,0.8,3.0,2.4,19.1,17.0,0.537,0.344,0.18100000000000002,3.8,10.9,7.3,2.2,1.9,14.5,24.5,2.0,1.9,3.9,0.08800000000000001,1.6,0.2,1.8,2.0,190.5,92.98636,11,2020
0.0,20.0,78.0,2.0,0.0,30,73,6,25.0,2.8,6.7,0.428,1.8,4.5,0.405,1.0,2.1,0.47700000000000004,0.5660000000000001,0.7,0.9,0.7909999999999999,0.4,2.8,3.3,1.3,1.2,0.6,0.6,1.9,8.3,12.1,0.585,0.6809999999999999,0.138,1.9,12.2,7.1,2.3,2.2,7.9,13.4,1.6,2.6,4.2,0.11199999999999999,-0.5,1.8,1.3,1.5,198.12,81.64656,6,2020
0.0,7.0,59.0,34.0,1.0,25,60,6,18.7,2.6,5.5,0.47100000000000003,0.1,0.4,0.13,2.5,5.1,0.49700000000000005,0.47600000000000003,1.8,2.4,0.7340000000000001,1.8,2.9,4.7,1.8,0.8,0.4,1.0,1.9,7.0,15.1,0.5329999999999999,0.07,0.435,10.6,15.9,13.3,2.0,2.0,13.1,17.2,1.4,2.0,3.4,0.146,-1.2,1.5,0.3,0.6,198.12,98.429464,5,2020
0.0,0.0,0.0,0.0,100.0,26,44,38,28.2,5.1,7.8,0.648,0.0,0.0,0.0,5.1,7.8,0.648,0.648,2.1,2.7,0.7879999999999999,2.9,5.3,8.1,1.0,0.9,1.3,1.2,3.8,12.3,19.7,0.6809999999999999,0.0,0.34299999999999997,11.2,21.5,16.2,1.6,4.3,11.6,15.6,3.4,1.5,4.9,0.19,0.3,0.6,1.0,0.9,208.28,106.59412,5,2020
0.0,1.0,85.0,13.0,0.0,27,21,21,29.5,4.1,8.2,0.506,1.7,3.4,0.493,2.5,4.8,0.515,0.608,1.0,1.3,0.778,0.5,3.0,3.4,1.5,0.8,0.2,0.9,2.2,11.0,12.2,0.625,0.413,0.157,1.7,10.4,6.1,1.3,0.6,9.4,13.9,0.9,0.2,1.1,0.084,-0.4,-0.5,-0.9,0.2,203.2,94.347136,6,2020
0.0,0.0,0.0,32.0,68.0,33,67,61,30.2,4.8,10.6,0.45,1.5,4.2,0.35,3.3,6.4,0.516,0.52,0.9,1.2,0.763,1.5,5.3,6.8,4.0,0.8,0.9,1.2,2.1,11.9,15.7,0.536,0.39899999999999997,0.113,5.6,19.3,12.4,1.2,2.6,9.7,17.5,2.8,2.6,5.4,0.128,1.3,1.0,2.2,2.2,205.74,108.86208,13,2020
0.0,61.0,39.0,0.0,0.0,19,6,1,13.5,2.3,5.0,0.467,0.7,2.2,0.308,1.7,2.8,0.588,0.5329999999999999,0.3,0.7,0.5,0.3,0.8,1.2,1.0,1.3,0.2,1.0,1.7,5.7,12.3,0.535,0.433,0.133,2.7,6.7,4.7,4.7,1.1,15.9,19.7,0.0,0.2,0.1,0.07,-4.0,2.0,-2.1,0.0,193.04,106.140528,1,2020
0.0,1.0,63.0,36.0,1.0,26,63,52,30.4,3.7,8.6,0.42700000000000005,2.0,5.6,0.363,1.6,2.9,0.5489999999999999,0.546,1.2,1.4,0.8109999999999999,0.9,3.3,4.2,1.3,1.1,0.5,0.9,2.1,10.5,11.3,0.5720000000000001,0.659,0.16699999999999998,3.1,11.6,7.3,1.6,1.5,8.5,13.7,1.9,1.8,3.6,0.091,-0.8,0.0,-0.7,0.6,198.12,99.79024,3,2020
0.0,0.0,0.0,0.0,100.0,34,69,2,18.9,2.9,4.0,0.7290000000000001,0.0,0.1,0.6,2.9,3.9,0.732,0.735,1.6,3.1,0.514,2.5,4.9,7.3,0.7,0.4,1.1,1.2,3.2,7.5,18.7,0.696,0.018000000000000002,0.773,14.6,27.8,21.2,1.1,5.4,18.5,14.7,2.8,2.6,5.4,0.19699999999999998,-1.0,1.2,0.2,0.7,208.28,120.20188,16,2020
0.0,0.0,0.0,100.0,0.0,26,2,0,6.5,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,-12.7,0.0,1.0,0.0,0.0,16.3,8.1,0.0,0.0,20.0,15.9,-0.1,0.0,-0.1,-0.35700000000000004,-14.2,-5.4,-19.6,-0.1,203.2,93.893544,1,2020
6.0,63.0,27.0,3.0,0.0,21,56,48,31.4,4.5,10.9,0.413,2.3,6.0,0.38,2.2,4.9,0.45299999999999996,0.517,0.9,1.1,0.828,0.6,3.4,4.1,3.8,0.9,0.5,1.6,2.5,12.2,11.5,0.536,0.5479999999999999,0.105,2.1,12.0,7.0,1.4,1.3,12.0,17.1,1.0,0.6,1.6,0.043,-0.7,-0.9,-1.6,0.2,200.66,86.18248,2,2020
0.0,0.0,61.0,39.0,0.0,23,28,10,18.8,2.9,6.3,0.457,0.4,1.4,0.316,2.4,4.9,0.496,0.491,1.6,2.8,0.59,0.6,3.2,3.9,0.9,1.0,0.3,1.0,1.7,7.8,12.4,0.521,0.217,0.446,3.6,19.8,11.3,2.5,1.3,11.4,19.1,0.0,0.7,0.7,0.06,-2.7,0.1,-2.6,-0.1,200.66,95.25431999999999,2,2020
0.0,0.0,0.0,0.0,100.0,30,55,27,27.0,6.2,12.2,0.512,1.3,3.3,0.385,5.0,8.9,0.5589999999999999,0.564,1.6,2.3,0.718,2.1,6.1,8.2,1.4,0.5,0.8,2.0,2.8,15.4,17.3,0.583,0.272,0.185,8.3,23.5,16.1,0.9,3.0,13.1,24.0,1.2,2.7,3.9,0.126,0.1,0.0,0.1,0.8,213.36,106.59412,12,2020
2.0,70.0,29.0,0.0,0.0,36,21,0,19.9,1.8,4.2,0.43200000000000005,0.7,2.2,0.298,1.1,2.0,0.585,0.511,0.3,0.7,0.4,0.8,2.9,3.7,2.4,0.7,1.0,1.2,1.7,4.6,10.5,0.507,0.534,0.17,4.7,15.7,10.4,1.6,5.0,21.6,12.7,0.0,0.6,0.6,0.065,-1.9,1.4,-0.5,0.2,198.12,97.52228,16,2020
0.0,51.0,47.0,2.0,0.0,32,72,45,29.7,3.4,7.7,0.445,2.0,4.9,0.39899999999999997,1.5,2.8,0.525,0.5720000000000001,1.0,1.3,0.787,0.4,3.5,3.9,5.2,0.9,0.2,2.0,2.1,9.8,12.6,0.595,0.638,0.17,1.4,12.5,7.2,1.5,0.4,19.3,15.1,2.7,2.1,4.8,0.10800000000000001,0.0,0.7,0.7,1.5,200.66,99.79024,6,2020
0.0,0.0,38.0,62.0,1.0,22,62,62,33.9,8.2,17.7,0.46299999999999997,2.4,6.2,0.391,5.8,11.5,0.501,0.531,5.0,5.9,0.851,0.8,5.3,6.1,4.2,1.0,0.6,3.0,2.9,23.8,18.8,0.5870000000000001,0.35,0.336,2.6,16.6,9.6,1.3,1.5,13.1,28.1,3.3,1.8,5.1,0.115,2.5,-0.4,2.1,2.2,200.66,86.18248,4,2020
100.0,0.0,0.0,0.0,0.0,27,20,20,32.9,10.0,20.8,0.478,2.8,7.1,0.39399999999999996,7.2,13.7,0.522,0.546,4.7,5.1,0.922,1.1,4.1,5.2,6.4,1.4,0.5,2.6,2.7,27.4,26.2,0.595,0.341,0.245,3.5,12.5,8.1,1.9,1.3,10.1,32.6,2.1,0.8,2.9,0.21,6.7,0.9,7.7,1.6,187.96,88.45044,9,2020
0.0,0.0,54.0,46.0,0.0,22,34,32,28.8,4.6,9.8,0.47,0.9,2.8,0.34,3.6,7.0,0.521,0.518,1.8,2.3,0.779,1.7,5.1,6.8,1.4,1.6,2.3,1.4,2.4,11.9,17.3,0.552,0.28300000000000003,0.23199999999999998,6.2,19.6,12.7,2.6,7.2,11.8,18.3,0.6,1.9,2.5,0.12,-0.5,2.9,2.3,1.1,210.82,104.32616,3,2020
1.0,15.0,77.0,7.0,0.0,25,52,21,18.3,1.9,4.5,0.41600000000000004,0.5,1.6,0.341,1.3,2.9,0.457,0.47600000000000003,1.5,1.9,0.804,0.5,2.1,2.5,1.2,0.5,0.3,0.5,1.5,5.8,10.3,0.544,0.35200000000000004,0.41600000000000004,2.6,12.5,7.4,1.3,1.2,8.6,13.7,0.8,0.8,1.7,0.084,-2.7,0.0,-2.6,-0.2,198.12,88.45044,3,2020
100.0,0.0,0.0,0.0,0.0,21,59,2,13.5,2.3,5.6,0.405,0.8,2.4,0.326,1.5,3.2,0.465,0.47600000000000003,0.9,1.3,0.747,0.4,1.0,1.4,1.0,0.3,0.1,0.8,1.3,6.3,9.1,0.51,0.435,0.22699999999999998,2.9,8.1,5.5,1.0,0.4,11.9,21.2,-0.2,0.3,0.2,0.01,-3.3,-2.2,-5.5,-0.7,190.5,92.98636,3,2020
0.0,3.0,90.0,7.0,0.0,22,22,0,17.3,3.2,7.2,0.44,1.0,3.3,0.319,2.1,4.0,0.54,0.513,1.6,2.3,0.7,0.5,2.5,3.0,1.6,0.8,0.4,1.3,1.8,9.0,14.1,0.547,0.45299999999999996,0.314,3.1,14.9,9.1,2.2,2.1,13.4,22.8,0.1,0.5,0.5,0.069,-1.1,1.1,0.0,0.2,203.2,93.893544,3,2020
0.0,1.0,41.0,56.0,2.0,24,65,3,16.1,2.1,5.2,0.396,0.7,2.5,0.294,1.3,2.7,0.489,0.466,0.6,0.8,0.84,0.4,2.0,2.4,0.8,0.2,0.2,0.2,1.1,5.5,9.5,0.496,0.478,0.147,2.7,12.6,7.7,0.7,0.8,3.7,15.4,0.6,0.6,1.2,0.054000000000000006,-2.1,-1.3,-3.4,-0.4,200.66,99.79024,3,2020
92.0,8.0,0.0,0.0,0.0,29,31,16,24.0,4.3,10.5,0.41100000000000003,1.8,4.7,0.39299999999999996,2.5,5.8,0.425,0.498,1.5,1.7,0.833,0.5,2.4,3.0,4.1,0.4,0.2,1.6,1.9,11.9,13.7,0.529,0.445,0.166,2.5,10.8,6.7,0.8,0.6,12.7,23.1,0.6,0.5,1.1,0.073,0.8,-1.2,-0.4,0.3,190.5,94.347136,9,2020
3.0,49.0,46.0,3.0,0.0,23,36,0,6.4,1.0,2.3,0.41700000000000004,0.3,0.8,0.31,0.7,1.5,0.473,0.47,0.3,0.6,0.47600000000000003,0.2,0.7,0.9,0.5,0.2,0.3,0.2,0.5,2.5,11.0,0.47700000000000004,0.345,0.25,2.8,12.9,7.8,1.3,3.7,7.9,18.9,-0.1,0.2,0.1,0.027999999999999997,-1.4,-0.1,-1.4,0.0,200.66,86.18248,1,2020
57.0,37.0,7.0,0.0,0.0,35,67,67,34.6,9.6,19.4,0.493,2.2,6.3,0.348,7.4,13.1,0.564,0.55,3.9,5.7,0.693,1.0,6.9,7.8,10.2,1.2,0.5,3.9,1.8,25.3,25.5,0.5770000000000001,0.326,0.292,3.2,21.5,12.4,1.6,1.4,15.1,31.5,6.2,3.6,9.8,0.204,6.6,1.8,8.4,6.1,205.74,113.398,17,2020
0.0,0.0,0.0,92.0,8.0,26,18,0,4.1,0.3,0.8,0.35700000000000004,0.0,0.0,0.0,0.3,0.8,0.35700000000000004,0.35700000000000004,0.3,0.8,0.35700000000000004,0.6,0.7,1.3,0.2,0.1,0.2,0.2,0.4,0.8,8.9,0.37200000000000005,0.0,1.0,14.1,19.5,16.7,0.7,3.7,13.0,13.5,0.0,0.1,0.0,0.023,-4.8,-1.0,-5.8,-0.1,205.74,100.697424,2,2020
0.0,20.0,61.0,18.0,1.0,22,13,0,10.8,1.5,3.1,0.5,0.4,1.4,0.278,1.2,1.7,0.682,0.563,0.4,0.5,0.833,0.2,1.2,1.4,0.5,0.3,0.1,0.2,1.5,3.8,11.2,0.586,0.45,0.15,2.3,12.3,7.2,1.4,0.7,4.5,13.7,0.2,0.1,0.3,0.1,-2.7,-1.1,-3.8,-0.1,195.58,104.32616,1,2020
35.0,34.0,25.0,5.0,0.0,22,31,0,10.6,1.2,3.6,0.336,0.5,1.6,0.28,0.8,2.0,0.381,0.39799999999999996,0.4,0.5,0.75,0.2,1.3,1.5,1.4,0.5,0.1,0.6,0.9,3.3,7.9,0.425,0.442,0.142,2.3,13.4,7.8,2.2,0.8,13.0,17.9,-0.3,0.3,0.0,-0.003,-4.0,0.1,-3.8,-0.2,195.58,88.45044,1,2020
0.0,7.0,60.0,33.0,0.0,23,17,1,6.9,0.7,1.7,0.414,0.2,0.5,0.375,0.5,1.2,0.429,0.466,0.4,0.6,0.7,0.9,1.9,2.8,0.4,0.2,0.1,0.4,0.7,2.0,13.3,0.509,0.276,0.345,15.0,29.4,22.3,1.2,1.5,17.3,15.0,0.1,0.2,0.3,0.111,-1.8,0.3,-1.5,0.0,200.66,96.161504,2,2020
0.0,0.0,21.0,78.0,1.0,23,57,9,22.0,3.1,7.1,0.435,1.9,4.8,0.39,1.2,2.3,0.526,0.565,0.8,1.0,0.807,0.9,2.4,3.3,1.2,0.6,0.4,0.6,1.5,8.8,12.9,0.586,0.672,0.141,4.3,12.4,8.3,1.4,1.4,6.9,15.7,1.7,1.0,2.7,0.102,0.8,-0.4,0.3,0.7,203.2,95.25431999999999,1,2020
0.0,0.0,2.0,79.0,19.0,32,32,1,19.3,3.2,6.7,0.479,1.0,2.8,0.363,2.2,3.9,0.565,0.556,1.0,1.5,0.6459999999999999,0.8,2.9,3.7,2.3,0.8,1.0,1.5,2.5,8.4,14.8,0.5720000000000001,0.423,0.223,4.3,16.3,10.3,1.9,4.6,16.9,19.4,0.3,0.8,1.1,0.08900000000000001,-1.1,1.1,0.0,0.3,200.66,108.86208,11,2020
0.0,8.0,76.0,15.0,0.0,20,17,1,17.7,3.1,5.2,0.596,0.8,1.3,0.591,2.4,3.9,0.597,0.669,2.1,2.6,0.795,0.6,2.8,3.4,0.9,0.8,0.1,0.8,1.6,9.1,19.1,0.711,0.247,0.494,3.6,16.8,10.2,2.2,0.6,10.7,17.4,0.8,0.2,1.1,0.174,1.5,0.0,1.5,0.3,195.58,99.79024,1,2020
0.0,0.0,3.0,93.0,5.0,23,25,0,6.0,0.9,2.4,0.373,0.3,1.0,0.292,0.6,1.4,0.429,0.43200000000000005,0.4,0.6,0.563,0.3,1.2,1.5,0.8,0.2,0.2,0.6,0.6,2.4,9.9,0.45399999999999996,0.40700000000000003,0.271,5.0,20.6,13.0,1.9,2.6,18.5,23.1,-0.3,0.3,0.0,0.013999999999999999,-3.9,1.4,-2.6,0.0,198.12,109.76926399999999,5,2020
41.0,55.0,4.0,0.0,0.0,27,39,7,18.2,2.5,6.4,0.38799999999999996,1.0,3.1,0.319,1.5,3.4,0.45,0.46399999999999997,1.1,1.3,0.84,0.5,1.5,1.9,1.9,0.4,0.2,0.7,1.5,7.0,10.1,0.504,0.47600000000000003,0.2,2.7,8.9,5.8,1.1,1.1,9.6,18.0,0.3,0.5,0.7,0.05,-2.0,-0.9,-2.9,-0.2,190.5,84.368112,6,2020
0.0,0.0,0.0,1.0,99.0,24,55,27,16.1,2.2,3.2,0.68,0.0,0.2,0.222,2.2,3.1,0.7040000000000001,0.685,1.1,1.5,0.738,1.3,2.4,3.7,0.6,0.5,0.7,0.5,2.7,5.6,15.6,0.7120000000000001,0.051,0.47200000000000003,8.9,16.2,12.5,1.4,3.8,11.5,11.4,2.2,0.6,2.8,0.152,-1.6,0.1,-1.5,0.1,210.82,111.13004,4,2020
100.0,0.0,0.0,0.0,0.0,23,65,6,19.0,3.0,6.6,0.45899999999999996,0.7,1.9,0.379,2.3,4.7,0.49200000000000005,0.514,0.7,0.9,0.741,0.1,1.4,1.6,4.4,0.9,0.1,0.8,0.7,7.4,15.7,0.532,0.289,0.135,0.8,7.9,4.4,2.2,0.4,10.8,17.2,1.9,1.1,3.0,0.11699999999999999,0.4,0.2,0.6,0.8,182.88,88.904032,5,2020
0.0,0.0,0.0,0.0,100.0,31,56,6,22.0,3.4,5.1,0.6659999999999999,0.0,0.0,0.0,3.4,5.1,0.6659999999999999,0.6659999999999999,1.5,2.2,0.68,2.5,7.5,10.0,1.9,0.3,0.9,1.3,2.0,8.3,19.9,0.682,0.0,0.425,12.1,34.5,23.5,0.7,3.5,17.8,14.1,3.0,2.2,5.2,0.2,1.2,1.8,3.0,1.5,210.82,120.20188,12,2020
73.0,27.0,0.0,0.0,0.0,28,72,26,24.4,2.4,5.7,0.415,0.8,2.2,0.35200000000000004,1.6,3.5,0.455,0.483,0.8,1.0,0.857,0.6,2.0,2.6,3.5,0.7,0.3,1.1,1.8,6.4,10.1,0.517,0.386,0.17,2.7,9.4,6.0,1.5,1.1,15.3,12.9,1.2,1.1,2.3,0.062,-2.1,0.1,-2.0,0.0,190.5,90.7184,9,2020
0.0,0.0,0.0,15.0,86.0,22,12,0,5.3,1.2,2.7,0.43799999999999994,0.8,1.7,0.45,0.4,1.0,0.41700000000000004,0.578,0.4,0.4,1.0,0.1,0.8,0.9,0.2,0.2,0.2,0.2,0.8,3.5,18.2,0.614,0.625,0.156,1.7,15.8,8.9,1.5,2.8,5.5,23.7,0.1,0.1,0.2,0.17300000000000001,2.3,-0.1,2.2,0.1,205.74,113.398,1,2020
0.0,0.0,0.0,0.0,100.0,26,39,13,19.9,3.5,7.9,0.45,1.1,3.2,0.331,2.5,4.7,0.53,0.516,1.6,2.3,0.6779999999999999,0.9,3.6,4.5,1.9,0.4,0.3,0.9,1.9,9.7,14.2,0.545,0.40399999999999997,0.293,4.9,20.4,12.6,0.9,1.1,9.6,21.0,0.7,0.7,1.4,0.087,-0.1,-0.4,-0.5,0.3,213.36,108.86208,5,2020
0.0,0.0,0.0,0.0,100.0,27,58,7,16.9,3.4,6.0,0.5720000000000001,0.0,0.1,0.14300000000000002,3.4,5.9,0.581,0.573,1.2,1.7,0.7070000000000001,2.8,4.6,7.4,1.0,0.4,0.7,1.0,1.7,8.1,22.4,0.599,0.02,0.284,18.0,28.9,23.5,1.1,3.9,12.5,19.4,2.6,1.8,4.4,0.214,1.8,-0.3,1.5,0.9,208.28,113.398,9,2020
0.0,53.0,47.0,0.0,0.0,23,28,25,32.9,5.4,12.2,0.442,2.6,6.5,0.39899999999999997,2.8,5.7,0.491,0.5479999999999999,2.4,2.7,0.893,0.3,3.2,3.5,4.1,0.4,0.2,1.5,2.3,15.8,14.4,0.589,0.535,0.21899999999999997,1.1,11.1,6.0,0.6,0.5,10.3,19.8,1.6,0.3,1.9,0.1,1.1,-1.4,-0.3,0.4,195.58,93.439952,3,2020
0.0,48.0,52.0,0.0,0.0,27,4,0,3.8,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,0.0,0.0,0.5,0.8,0.0,-13.7,0.0,0.33299999999999996,0.0,0.0,21.3,11.0,0.0,0.0,40.0,14.6,-0.1,0.0,-0.1,-0.327,-15.7,-1.3,-17.0,-0.1,198.12,97.975872,1,2020
0.0,0.0,29.0,70.0,1.0,26,25,0,11.2,0.9,2.6,0.33299999999999996,0.2,0.8,0.25,0.7,1.8,0.37,0.371,0.4,0.6,0.7859999999999999,0.6,2.1,2.7,0.6,0.1,0.2,0.6,1.5,2.4,4.2,0.41600000000000004,0.303,0.212,5.3,20.4,12.8,0.3,1.9,18.1,13.7,-0.4,0.2,-0.2,-0.03,-6.3,-1.1,-7.4,-0.4,198.12,105.233344,8,2020
0.0,3.0,95.0,1.0,0.0,20,10,0,6.2,0.8,2.1,0.381,0.4,1.1,0.364,0.4,1.0,0.4,0.47600000000000003,0.0,0.3,0.0,0.1,0.9,1.0,0.5,0.2,0.0,0.2,1.0,2.0,6.2,0.44799999999999995,0.524,0.14300000000000002,1.8,16.7,9.2,1.6,0.0,8.2,17.1,-0.1,0.0,0.0,-0.006999999999999999,-5.1,-1.1,-6.2,-0.1,200.66,92.98636,1,2020
0.0,0.0,0.0,30.0,70.0,28,74,21,25.5,3.2,6.9,0.461,1.6,4.3,0.373,1.6,2.6,0.605,0.5770000000000001,1.1,1.3,0.8490000000000001,1.5,3.7,5.2,1.2,0.3,1.1,0.8,2.4,9.1,13.6,0.605,0.621,0.18100000000000002,6.3,15.1,10.8,0.6,3.8,9.5,13.9,3.2,1.7,4.8,0.12300000000000001,0.4,0.0,0.4,1.1,208.28,108.86208,3,2020
