PG%,SG%,SF%,PF%,C%,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Height,Weight,YearsPro,Season
0.0,0.0,5.0,94.0,1.0,26,76,68,32.0,5.9,12.7,0.466,0.5,1.5,0.33,5.4,11.2,0.484,0.486,1.7,2.6,0.655,1.7,3.7,5.4,2.3,1.6,0.3,1.5,2.3,14.1,15.7,0.507,0.11900000000000001,0.207,5.8,13.5,9.6,2.6,0.8,10.0,21.5,1.6,1.4,3.1,0.061,0.0,-0.2,-0.1,1.1,203.2,100.243832,8,2015
46.0,53.0,2.0,0.0,0.0,31,76,3,22.2,2.9,6.9,0.418,1.3,3.5,0.35700000000000004,1.6,3.4,0.48100000000000004,0.509,1.7,2.1,0.815,0.2,1.6,1.8,3.1,1.0,0.2,1.1,1.9,8.8,14.8,0.5589999999999999,0.508,0.309,0.8,8.0,4.4,2.3,0.7,12.5,18.0,2.9,1.3,4.2,0.12,0.6,0.8,1.4,1.4,190.5,87.089664,11,2015
0.0,0.0,0.0,58.0,42.0,28,41,7,15.6,2.3,5.2,0.442,1.3,2.9,0.45299999999999996,1.0,2.4,0.429,0.565,0.5,0.5,0.8640000000000001,0.6,2.1,2.7,1.0,0.5,0.5,0.9,1.9,6.4,12.8,0.583,0.544,0.102,4.4,14.9,9.7,1.5,2.5,13.8,17.3,0.6,0.4,1.1,0.081,0.1,-0.2,-0.1,0.3,205.74,106.59412,9,2017
21.0,75.0,4.0,0.0,0.0,23,61,0,4.4,0.7,1.9,0.371,0.2,0.6,0.294,0.5,1.3,0.402,0.414,0.4,0.7,0.614,0.1,0.3,0.4,0.4,0.3,0.1,0.3,0.4,2.0,11.3,0.45399999999999996,0.293,0.379,2.1,6.8,4.5,3.2,1.2,11.7,25.7,-0.3,0.3,0.1,0.013999999999999999,-3.1,0.7,-2.4,0.0,195.58,91.171992,1,2013
1.0,73.0,25.0,0.0,0.0,20,75,59,27.3,3.7,8.8,0.419,1.8,4.7,0.385,1.9,4.1,0.457,0.522,0.5,0.7,0.732,0.8,2.5,3.3,2.9,0.9,0.3,1.5,2.1,9.7,10.1,0.5329999999999999,0.537,0.085,3.0,9.7,6.3,1.5,1.1,13.8,15.7,0.7,0.7,1.5,0.034,-1.6,-0.8,-2.4,-0.2,200.66,86.18248,1,2019
0.0,0.0,6.0,68.0,26.0,27,61,34,21.2,3.7,6.8,0.5479999999999999,0.0,0.1,0.0,3.7,6.7,0.556,0.5479999999999999,2.1,3.1,0.693,3.0,4.6,7.6,0.9,0.7,0.7,1.0,2.0,9.6,20.3,0.588,0.013999999999999999,0.45399999999999996,15.8,23.6,19.7,1.6,2.4,10.6,18.3,3.3,1.2,4.5,0.168,1.5,-1.2,0.3,0.7,203.2,103.418976,6,2017
0.0,0.0,0.0,0.0,100.0,23,37,29,24.9,4.2,8.6,0.489,0.1,0.3,0.25,4.1,8.3,0.498,0.494,1.1,1.5,0.727,2.1,5.2,7.3,2.6,0.4,1.3,1.5,2.7,9.6,18.1,0.517,0.038,0.172,9.4,23.3,16.3,0.9,3.9,13.8,20.3,1.1,1.9,2.9,0.152,-0.2,1.6,1.5,0.8,215.9,111.13004,5,2012
68.0,32.0,0.0,0.0,0.0,24,49,0,10.6,2.2,4.6,0.47100000000000003,0.8,1.7,0.47600000000000003,1.4,2.9,0.469,0.5589999999999999,0.4,0.4,0.905,0.2,0.9,1.1,1.3,0.3,0.1,1.0,0.7,5.6,15.8,0.578,0.37,0.09300000000000001,1.7,9.7,5.7,1.4,0.5,16.9,24.3,0.5,0.3,0.8,0.078,2.0,-1.5,0.6,0.3,187.96,88.45044,3,2014
0.0,73.0,27.0,0.0,0.0,22,19,5,29.9,3.7,8.9,0.41200000000000003,1.2,3.3,0.371,2.5,5.7,0.435,0.479,3.4,4.5,0.753,0.2,1.7,1.9,2.1,0.6,0.1,1.7,1.7,11.9,11.0,0.547,0.365,0.5,0.6,6.7,3.5,1.1,0.3,13.4,18.8,0.4,0.0,0.4,0.033,-1.9,-2.4,-4.3,-0.3,195.58,97.068688,1,2015
0.0,5.0,95.0,0.0,0.0,31,65,3,16.2,1.8,4.3,0.409,0.5,1.2,0.429,1.3,3.1,0.402,0.46799999999999997,1.3,1.5,0.838,0.4,1.4,1.8,1.0,0.4,0.2,0.7,1.8,5.3,10.3,0.5329999999999999,0.27399999999999997,0.35200000000000004,2.5,10.0,6.3,1.2,0.8,12.4,16.0,1.1,0.8,2.0,0.09,-1.7,-0.1,-1.9,0.0,198.12,102.0582,9,2012
12.0,85.0,3.0,0.0,0.0,23,39,1,9.8,1.2,3.2,0.373,0.3,1.2,0.261,0.9,2.1,0.43799999999999994,0.42100000000000004,0.5,0.7,0.75,0.1,0.8,0.8,0.8,0.3,0.1,0.7,1.0,3.3,5.9,0.45899999999999996,0.365,0.222,0.6,9.2,4.7,1.5,0.4,16.8,19.3,-0.6,0.4,-0.2,-0.027000000000000003,-5.8,-0.2,-6.0,-0.4,198.12,92.98636,2,2017
0.0,3.0,87.0,10.0,0.0,34,61,61,34.0,6.5,14.6,0.44299999999999995,1.6,4.5,0.366,4.8,10.1,0.47600000000000003,0.499,4.8,5.6,0.852,0.6,4.6,5.2,4.5,1.1,0.4,2.8,2.4,19.4,19.6,0.5670000000000001,0.307,0.387,2.2,15.2,9.0,1.8,1.0,14.2,28.1,3.3,3.7,7.0,0.161,3.0,1.1,4.2,3.2,200.66,106.59412,14,2012
71.0,29.0,0.0,0.0,0.0,32,60,13,21.7,2.8,6.3,0.452,0.8,2.6,0.314,2.0,3.7,0.547,0.516,1.2,1.4,0.8240000000000001,0.7,1.8,2.5,2.3,0.9,0.1,0.9,1.7,7.6,12.1,0.5539999999999999,0.40700000000000003,0.226,3.2,8.3,5.9,1.9,0.5,11.0,15.1,1.5,1.3,2.8,0.10300000000000001,-1.9,0.5,-1.4,0.2,190.5,85.275296,11,2019
1.0,32.0,66.0,1.0,0.0,21,29,0,7.6,0.9,2.0,0.431,0.4,1.2,0.34299999999999997,0.4,0.8,0.565,0.534,0.2,0.3,0.667,0.2,0.7,0.9,0.1,0.3,0.1,0.1,0.5,2.3,10.0,0.5489999999999999,0.603,0.155,3.1,10.0,6.6,2.3,0.7,6.1,13.3,0.1,0.2,0.3,0.076,-1.7,0.4,-1.3,0.0,198.12,97.52228,3,2017
0.0,0.0,0.0,0.0,100.0,27,77,77,33.7,4.6,6.6,0.703,0.0,0.0,0.0,4.6,6.6,0.7040000000000001,0.703,3.5,8.0,0.43,3.5,10.3,13.8,1.2,0.7,2.3,1.4,2.7,12.7,20.6,0.628,0.002,1.219,11.4,32.7,22.2,1.0,5.4,12.1,15.4,6.0,5.5,11.5,0.213,1.5,1.3,2.8,3.2,210.82,120.20188,8,2016
0.0,0.0,0.0,26.0,74.0,23,77,24,16.5,2.4,3.8,0.645,0.0,0.0,0.0,2.4,3.8,0.645,0.645,0.6,1.2,0.5329999999999999,2.3,3.0,5.3,1.2,0.4,0.9,0.6,1.6,5.5,19.4,0.64,0.0,0.317,15.4,19.7,17.6,1.1,4.5,12.7,13.1,3.5,1.6,5.1,0.193,1.3,0.7,2.0,1.3,213.36,104.32616,3,2019
100.0,0.0,0.0,0.0,0.0,22,66,66,35.3,7.1,17.0,0.418,2.0,5.9,0.332,5.2,11.1,0.46399999999999997,0.47600000000000003,2.9,3.6,0.8079999999999999,0.7,2.7,3.4,5.5,1.6,0.3,2.2,1.7,19.1,18.4,0.514,0.34600000000000003,0.213,2.3,8.6,5.3,2.3,0.7,10.6,25.9,3.8,1.8,5.5,0.114,3.0,-0.3,2.7,2.8,185.42,76.657048,3,2012
0.0,0.0,14.0,74.0,12.0,28,32,7,14.4,2.4,4.6,0.514,0.0,0.0,0.0,2.4,4.6,0.517,0.514,1.1,1.6,0.706,2.1,2.7,4.8,0.6,0.4,0.4,0.7,1.6,5.9,17.4,0.552,0.006999999999999999,0.345,16.7,20.7,18.7,1.3,2.4,11.9,18.3,0.9,0.4,1.3,0.132,-0.3,-1.7,-2.1,0.0,203.2,103.418976,7,2018
0.0,50.0,50.0,0.0,0.0,33,6,0,9.2,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.2,0.0,0.2,0.3,2.0,9.9,0.82,1.0,0.5,0.0,6.4,3.1,0.9,0.0,12.0,6.7,0.1,0.0,0.1,0.121,-1.4,-0.6,-2.0,0.0,195.58,97.52228,11,2014
0.0,29.0,71.0,0.0,0.0,23,8,0,4.0,0.5,1.3,0.4,0.0,0.3,0.0,0.5,1.0,0.5,0.4,0.3,0.5,0.5,0.0,0.3,0.3,0.1,0.0,0.3,0.1,0.5,1.3,5.2,0.425,0.2,0.4,0.0,6.7,3.5,0.0,4.4,7.8,17.6,0.0,0.0,0.0,-0.039,-6.2,-1.9,-8.1,-0.1,200.66,107.954896,1,2010
0.0,0.0,0.0,91.0,9.0,29,76,5,27.4,4.8,10.1,0.479,1.1,3.4,0.34,3.7,6.8,0.5479999999999999,0.535,2.0,2.8,0.7070000000000001,0.9,4.1,4.9,3.6,1.0,1.1,2.3,2.6,12.8,17.0,0.564,0.33299999999999996,0.28,3.5,16.6,10.0,1.8,3.2,16.5,22.0,1.9,3.2,5.1,0.11699999999999999,1.1,1.7,2.8,2.5,205.74,113.398,8,2017
99.0,1.0,0.0,0.0,0.0,22,75,75,36.4,7.7,16.5,0.46799999999999997,2.1,5.0,0.415,5.6,11.4,0.491,0.532,4.2,4.9,0.863,0.7,2.4,3.2,5.2,1.5,0.3,2.5,1.9,21.7,21.5,0.583,0.306,0.29600000000000004,2.3,7.5,5.0,2.2,0.6,11.8,26.2,8.4,2.0,10.4,0.183,4.4,-0.4,4.1,4.2,190.5,87.543256,4,2015
0.0,30.0,67.0,3.0,0.0,27,81,12,28.0,4.2,9.3,0.456,0.2,1.0,0.24100000000000002,4.0,8.3,0.48200000000000004,0.469,1.8,2.2,0.8270000000000001,0.6,4.3,4.9,4.4,1.0,0.3,2.1,1.7,10.5,13.6,0.513,0.11,0.23800000000000002,2.3,16.5,9.3,1.7,1.0,16.9,18.8,1.0,3.0,4.0,0.085,-0.9,0.9,0.0,1.1,200.66,99.79024,6,2016
100.0,0.0,0.0,0.0,0.0,30,74,74,32.7,7.0,15.1,0.462,1.6,4.4,0.371,5.3,10.6,0.501,0.517,4.0,4.4,0.8959999999999999,0.5,3.7,4.2,10.0,2.1,0.2,2.6,2.5,19.5,26.2,0.575,0.295,0.294,1.8,12.0,7.0,3.1,0.4,13.4,27.1,9.2,3.5,12.7,0.253,5.9,2.0,7.9,6.0,182.88,79.3786,11,2016
0.0,0.0,3.0,94.0,3.0,37,57,0,10.4,1.0,2.2,0.44,0.0,0.0,0.0,1.0,2.2,0.44,0.44,0.5,0.6,0.8290000000000001,0.6,1.5,2.1,0.4,0.2,0.1,0.4,1.1,2.4,8.4,0.495,0.0,0.28,7.7,16.3,12.2,0.9,0.5,15.1,13.1,0.2,0.8,0.9,0.07400000000000001,-3.5,0.0,-3.5,-0.2,205.74,113.398,17,2011
0.0,38.0,62.0,0.0,0.0,28,41,3,16.9,2.3,6.1,0.381,1.4,3.6,0.397,0.9,2.6,0.358,0.496,0.5,0.7,0.7140000000000001,0.3,2.2,2.4,0.5,0.5,0.1,0.8,1.4,6.6,9.7,0.511,0.579,0.111,1.7,14.3,8.0,1.4,0.7,10.8,19.5,-0.2,0.9,0.7,0.047,-1.6,-0.5,-2.1,0.0,200.66,99.79024,5,2013
93.0,7.0,0.0,0.0,0.0,24,68,68,37.2,4.7,9.9,0.475,0.1,0.6,0.233,4.5,9.2,0.491,0.48200000000000004,1.1,1.9,0.568,1.3,3.1,4.4,11.2,2.3,0.2,3.4,1.8,10.6,17.1,0.495,0.064,0.19699999999999998,4.5,9.7,7.2,3.2,0.3,24.3,18.3,1.8,4.8,6.6,0.126,1.6,1.4,3.1,3.2,185.42,77.56423199999998,5,2011
0.0,0.0,92.0,8.0,0.0,27,56,15,26.3,3.4,8.1,0.41700000000000004,1.4,3.7,0.364,2.0,4.3,0.46299999999999997,0.501,1.4,1.7,0.821,0.8,4.0,4.8,2.0,1.3,0.4,1.5,1.3,9.5,14.0,0.5379999999999999,0.46299999999999997,0.21100000000000002,3.3,16.9,10.0,2.5,1.1,14.6,17.9,0.7,2.4,3.1,0.102,0.1,2.0,2.1,1.6,203.2,95.25431999999999,9,2013
0.0,0.0,0.0,2.0,98.0,24,47,0,15.1,2.9,5.7,0.517,0.0,0.0,0.0,2.9,5.7,0.519,0.517,1.5,2.4,0.625,2.0,4.2,6.2,0.5,0.6,0.7,0.8,2.7,7.4,19.5,0.547,0.004,0.419,14.0,31.2,22.4,1.8,3.7,10.5,20.9,1.1,0.9,2.1,0.142,-0.8,-0.6,-1.3,0.1,203.2,117.93392,2,2017
17.0,76.0,8.0,0.0,0.0,24,51,4,19.1,2.4,5.9,0.40399999999999997,0.7,2.1,0.324,1.7,3.8,0.44799999999999995,0.462,0.6,0.8,0.8,0.3,1.7,1.9,0.6,0.5,0.2,0.5,1.1,6.1,9.4,0.48700000000000004,0.358,0.132,1.6,9.7,5.6,1.4,0.7,7.5,15.8,0.3,0.5,0.8,0.040999999999999995,-2.7,-0.2,-2.8,-0.2,193.04,90.7184,3,2012
46.0,54.0,0.0,0.0,0.0,22,4,0,13.0,0.3,1.8,0.14300000000000002,0.0,0.5,0.0,0.3,1.3,0.2,0.14300000000000002,0.3,0.5,0.5,0.3,0.5,0.8,0.8,0.3,0.3,0.0,1.5,0.8,0.3,0.19,0.28600000000000003,0.28600000000000003,2.1,4.2,3.1,0.9,1.6,0.0,6.4,-0.1,0.0,0.0,-0.027999999999999997,-6.9,-0.9,-7.8,-0.1,190.5,77.11064,1,2017
0.0,0.0,0.0,39.0,61.0,25,78,13,29.5,4.6,10.3,0.44799999999999995,0.0,0.2,0.133,4.6,10.1,0.45399999999999996,0.449,2.5,3.4,0.736,1.3,4.2,5.4,1.2,1.0,0.4,1.1,3.0,11.7,12.8,0.499,0.019,0.331,5.7,16.4,11.4,1.8,1.0,8.5,20.9,0.6,4.3,4.9,0.102,-2.6,0.7,-1.9,0.0,205.74,131.088088,4,2011
0.0,0.0,40.0,60.0,1.0,27,82,3,23.7,2.6,5.9,0.444,1.8,4.4,0.41100000000000003,0.8,1.6,0.535,0.594,0.7,0.8,0.866,0.2,1.8,2.0,1.4,0.3,0.2,0.7,2.0,7.8,9.3,0.617,0.735,0.138,1.0,7.9,4.6,0.7,0.7,10.1,12.8,2.1,0.9,3.0,0.075,-1.1,-0.8,-1.9,0.1,203.2,102.0582,6,2018
13.0,84.0,4.0,0.0,0.0,21,54,15,17.3,2.0,5.4,0.374,0.6,1.7,0.37,1.4,3.6,0.376,0.433,1.3,1.7,0.763,0.7,1.9,2.6,1.6,0.6,0.1,1.2,1.2,5.9,10.4,0.486,0.318,0.322,4.3,13.2,8.6,1.7,0.6,16.0,19.1,-0.4,0.4,0.0,0.002,-2.3,-1.2,-3.5,-0.4,195.58,83.91452,1,2011
0.0,0.0,0.0,0.0,100.0,24,20,3,7.0,0.6,1.1,0.524,0.0,0.0,0.0,0.6,1.1,0.524,0.524,0.7,1.0,0.65,0.8,1.3,2.1,0.0,0.1,0.5,0.4,1.0,1.8,12.4,0.5870000000000001,0.0,0.9520000000000001,13.1,22.2,17.6,0.4,5.5,21.2,12.4,0.1,0.2,0.3,0.102,-3.4,-0.4,-3.9,-0.1,220.98,119.294696,3,2012
0.0,0.0,0.0,38.0,62.0,26,76,22,23.4,4.2,8.4,0.49700000000000005,1.4,3.7,0.379,2.8,4.7,0.59,0.58,1.8,2.3,0.77,1.2,4.5,5.7,2.7,0.8,0.5,1.9,2.9,11.5,17.8,0.612,0.44,0.27399999999999997,5.6,21.6,13.6,1.7,1.7,17.1,21.7,2.8,2.7,5.5,0.14800000000000002,1.1,1.2,2.3,1.9,213.36,111.13004,5,2018
0.0,0.0,86.0,14.0,0.0,31,28,0,14.9,1.0,3.2,0.311,0.7,2.1,0.33299999999999996,0.3,1.1,0.267,0.42200000000000004,0.1,0.3,0.5710000000000001,0.6,1.4,2.0,0.4,0.5,0.1,0.4,1.5,2.9,6.0,0.43,0.667,0.078,4.8,10.9,7.8,1.9,0.6,9.7,11.4,0.0,0.3,0.3,0.028999999999999998,-3.3,-0.3,-3.6,-0.2,198.12,106.59412,11,2012
100.0,0.0,0.0,0.0,0.0,24,23,0,12.3,1.3,3.4,0.385,0.2,0.8,0.222,1.1,2.6,0.433,0.41,0.6,1.1,0.52,0.1,1.2,1.3,3.3,0.8,0.2,1.4,1.2,3.3,10.6,0.433,0.231,0.321,1.1,11.1,6.0,3.1,1.1,27.0,18.7,-0.4,0.3,-0.1,-0.017,-3.3,0.1,-3.2,-0.1,180.34,79.3786,3,2016
92.0,8.0,0.0,0.0,0.0,22,16,0,11.3,2.5,5.4,0.465,0.4,1.1,0.389,2.1,4.3,0.485,0.506,0.8,1.2,0.684,0.3,1.4,1.6,1.3,0.5,0.1,1.5,1.4,6.3,11.5,0.53,0.209,0.221,2.3,13.1,7.7,2.2,0.8,20.3,28.5,-0.3,0.2,-0.1,-0.035,-3.4,-0.4,-3.8,-0.1,193.04,96.615096,2,2018
0.0,13.0,62.0,26.0,0.0,23,49,3,9.4,1.6,2.3,0.6609999999999999,0.0,0.0,0.0,1.6,2.3,0.667,0.6609999999999999,0.5,0.8,0.703,0.7,1.2,2.0,0.5,0.3,0.3,0.4,1.0,3.6,18.8,0.6779999999999999,0.009000000000000001,0.322,9.3,16.1,12.6,1.9,3.0,12.6,14.9,1.2,0.4,1.6,0.16699999999999998,1.5,0.6,2.1,0.5,205.74,88.904032,1,2011
0.0,0.0,0.0,9.0,91.0,24,56,0,8.7,1.0,1.8,0.561,0.0,0.0,0.0,1.0,1.7,0.573,0.561,1.1,1.5,0.768,0.8,1.4,2.1,0.1,0.3,0.3,0.4,1.9,3.1,13.7,0.645,0.02,0.8370000000000001,10.7,17.8,14.4,1.5,2.3,15.7,15.3,1.0,0.8,1.8,0.177,-3.3,1.1,-2.1,0.0,210.82,104.32616,6,2011
0.0,53.0,43.0,4.0,0.0,23,58,7,17.8,2.5,5.4,0.465,0.9,2.5,0.361,1.6,2.8,0.5579999999999999,0.55,0.5,0.7,0.69,0.5,2.7,3.2,1.4,0.4,0.1,0.8,1.5,6.4,10.9,0.563,0.47100000000000003,0.135,3.0,14.4,9.0,1.1,0.7,12.2,15.2,0.7,1.4,2.1,0.098,-1.8,0.3,-1.5,0.1,198.12,105.233344,2,2019
39.0,59.0,2.0,0.0,0.0,25,72,19,23.4,3.4,8.6,0.402,1.1,2.9,0.358,2.4,5.6,0.425,0.46399999999999997,1.3,1.6,0.797,0.3,1.7,2.0,2.7,0.8,0.1,1.1,2.2,9.3,12.0,0.498,0.344,0.191,1.5,8.6,5.0,1.9,0.4,10.9,20.1,1.1,1.3,2.4,0.069,-1.6,-0.2,-1.8,0.1,190.5,90.7184,6,2014
0.0,0.0,0.0,0.0,100.0,23,66,66,27.2,3.1,4.9,0.632,0.0,0.0,0.0,3.1,4.9,0.634,0.632,1.1,2.1,0.525,3.1,5.2,8.3,0.3,0.5,2.0,1.1,2.9,7.4,16.4,0.626,0.003,0.433,13.2,23.0,18.1,0.9,6.2,16.0,11.9,3.2,2.4,5.6,0.15,-0.4,0.4,0.1,0.9,210.82,120.20188,4,2012
0.0,0.0,10.0,83.0,6.0,24,3,0,3.3,1.0,1.7,0.6,0.0,0.3,0.0,1.0,1.3,0.75,0.6,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.0,2.0,30.9,0.6,0.2,0.0,11.1,0.0,5.7,5.2,0.0,0.0,22.6,0.0,0.0,0.1,0.242,9.0,1.7,10.6,0.0,198.12,97.975872,1,2014
0.0,90.0,10.0,0.0,0.0,26,81,81,31.5,5.8,13.2,0.43799999999999994,1.9,5.6,0.34,3.9,7.6,0.509,0.509,1.7,2.1,0.8059999999999999,0.5,2.7,3.2,3.6,0.9,0.1,1.9,2.8,15.1,12.3,0.536,0.42100000000000004,0.159,1.6,9.4,5.4,1.4,0.4,11.9,22.1,0.8,2.5,3.2,0.061,-1.8,-0.6,-2.4,-0.3,200.66,92.98636,7,2019
0.0,100.0,0.0,0.0,0.0,23,5,3,19.0,1.4,4.8,0.292,0.8,2.2,0.364,0.6,2.6,0.231,0.375,0.0,0.0,0.0,0.0,1.0,1.0,1.4,0.4,0.2,1.0,1.6,3.6,2.2,0.375,0.45799999999999996,0.0,0.0,6.2,3.0,1.1,0.8,17.2,13.7,-0.2,0.0,-0.2,-0.079,-5.9,-1.1,-7.1,-0.1,198.12,95.707912,1,2012
0.0,0.0,1.0,95.0,4.0,24,52,2,9.3,1.0,2.8,0.366,0.2,0.6,0.281,0.8,2.2,0.389,0.397,0.3,0.5,0.654,0.4,1.8,2.1,0.6,0.3,0.2,0.7,1.5,2.5,5.6,0.42200000000000004,0.221,0.179,4.8,21.5,13.3,1.7,1.8,18.7,17.7,-0.9,0.4,-0.5,-0.047,-6.1,-0.2,-6.2,-0.5,208.28,107.501304,2,2016
0.0,0.0,9.0,91.0,0.0,25,59,0,8.7,1.5,3.1,0.475,0.7,1.8,0.41,0.7,1.3,0.5660000000000001,0.594,0.3,0.4,0.833,0.2,1.3,1.5,0.6,0.2,0.1,0.4,1.0,4.0,13.0,0.613,0.58,0.133,2.4,15.7,9.1,0.9,0.9,10.7,17.8,0.7,0.7,1.3,0.12300000000000001,-0.2,0.2,0.0,0.3,203.2,104.32616,3,2019
1.0,98.0,2.0,0.0,0.0,22,76,1,18.2,2.5,5.9,0.424,0.8,2.1,0.395,1.7,3.8,0.441,0.496,0.8,0.9,0.871,0.4,1.7,2.1,1.0,0.3,0.1,1.0,0.9,6.6,9.6,0.527,0.36200000000000004,0.156,2.6,10.4,6.4,0.7,0.3,13.4,17.4,0.3,0.1,0.4,0.013999999999999999,-1.6,-1.9,-3.5,-0.5,193.04,90.7184,1,2010
0.0,51.0,49.0,0.0,0.0,23,67,65,34.4,6.6,13.6,0.485,2.3,5.9,0.396,4.2,7.7,0.5529999999999999,0.57,2.0,2.4,0.8270000000000001,0.6,2.1,2.6,2.9,1.8,0.2,1.8,1.8,17.5,16.5,0.597,0.434,0.17800000000000002,1.8,6.8,4.3,2.6,0.5,10.8,20.7,3.9,1.5,5.5,0.114,1.0,-0.2,0.8,1.7,193.04,95.25431999999999,4,2018
0.0,0.0,0.0,68.0,32.0,38,52,37,22.7,1.8,3.6,0.511,0.0,0.0,1.0,1.8,3.6,0.508,0.513,0.4,0.6,0.625,1.4,4.3,5.8,1.2,0.6,0.8,0.8,3.2,4.1,10.0,0.527,0.005,0.172,7.7,21.9,15.0,1.4,2.7,17.3,9.4,0.7,2.6,3.2,0.131,-3.4,2.8,-0.6,0.4,205.74,104.32616,16,2011
1.0,46.0,46.0,7.0,0.0,23,29,1,13.7,0.9,2.2,0.413,0.3,1.0,0.321,0.6,1.2,0.486,0.484,0.4,0.5,0.867,0.2,1.4,1.7,1.0,0.8,0.1,0.6,1.3,2.6,7.5,0.532,0.444,0.23800000000000002,2.0,10.9,6.5,2.8,0.4,19.6,9.4,0.0,0.5,0.5,0.065,-4.8,1.9,-3.0,-0.1,200.66,83.91452,3,2019
95.0,5.0,0.0,0.0,0.0,31,68,68,29.4,6.7,13.4,0.499,0.4,1.0,0.373,6.3,12.5,0.509,0.513,2.9,3.6,0.8109999999999999,0.3,2.0,2.3,5.7,0.5,0.1,2.2,1.3,16.7,18.9,0.555,0.073,0.266,1.0,7.5,4.4,0.9,0.3,12.9,26.5,3.9,1.9,5.9,0.141,2.0,-1.2,0.9,1.5,187.96,83.91452,13,2014
0.0,3.0,87.0,10.0,0.0,29,7,0,10.7,0.6,1.6,0.364,0.3,0.7,0.4,0.3,0.9,0.33299999999999996,0.455,0.4,0.6,0.75,0.3,1.6,1.9,0.6,0.0,0.1,0.3,1.4,1.9,5.8,0.509,0.455,0.364,3.0,17.5,10.1,0.0,1.0,13.6,9.0,0.0,0.0,0.1,0.035,-3.9,-0.7,-4.6,0.0,200.66,95.25431999999999,2,2012
0.0,0.0,1.0,94.0,5.0,32,38,37,30.1,5.3,11.4,0.46399999999999997,1.0,3.0,0.345,4.3,8.5,0.506,0.509,2.9,4.2,0.696,1.7,4.7,6.4,2.8,1.0,1.2,1.9,2.6,14.6,17.0,0.5489999999999999,0.26,0.37,6.4,17.6,12.1,1.7,3.2,12.6,22.0,1.4,1.1,2.5,0.107,0.4,0.0,0.4,0.7,203.2,111.583632,12,2018
0.0,0.0,0.0,0.0,100.0,25,80,78,30.9,5.0,11.0,0.456,1.6,3.9,0.41600000000000004,3.4,7.2,0.478,0.529,1.5,1.9,0.7829999999999999,1.6,6.6,8.3,3.0,0.6,1.2,2.2,3.0,13.2,15.7,0.5539999999999999,0.349,0.172,5.6,24.2,14.6,0.9,3.1,15.4,19.6,2.2,2.3,4.5,0.08800000000000001,0.3,0.2,0.6,1.6,215.9,111.13004,7,2014
0.0,0.0,0.0,90.0,10.0,30,66,66,29.5,6.8,12.8,0.532,0.0,0.0,0.0,6.8,12.7,0.5329999999999999,0.532,1.4,2.1,0.693,1.7,6.8,8.5,1.9,1.0,0.4,1.7,2.5,15.0,19.7,0.5489999999999999,0.001,0.163,6.7,25.3,16.1,1.7,0.9,11.3,23.8,3.3,4.3,7.6,0.187,1.1,1.6,2.7,2.3,205.74,120.655472,10,2012
0.0,21.0,77.0,2.0,0.0,31,79,5,16.7,2.2,5.0,0.445,0.7,2.1,0.337,1.5,2.8,0.527,0.518,0.6,0.8,0.754,0.7,1.2,1.9,0.6,0.4,0.2,0.3,1.6,5.7,12.2,0.539,0.43,0.155,5.2,8.5,6.8,1.4,1.0,4.5,15.4,2.1,1.1,3.1,0.114,-0.4,-0.6,-0.9,0.4,195.58,99.79024,6,2010
0.0,0.0,0.0,0.0,100.0,30,5,5,18.2,3.6,7.4,0.486,0.0,0.0,0.0,3.6,7.4,0.486,0.486,3.0,3.2,0.938,1.4,4.0,5.4,0.8,0.0,1.6,1.4,2.6,10.2,19.8,0.579,0.0,0.43200000000000005,8.7,24.9,16.8,0.0,6.1,13.7,24.8,0.2,0.1,0.3,0.147,0.1,1.1,1.2,0.1,228.6,140.61352,9,2011
100.0,0.0,0.0,0.0,0.0,28,80,80,35.5,8.5,19.2,0.444,3.0,8.0,0.369,5.6,11.1,0.499,0.522,5.9,6.4,0.912,0.9,3.8,4.6,6.9,1.1,0.4,2.7,1.9,25.8,23.7,0.588,0.419,0.335,2.6,11.1,7.0,1.5,1.0,10.8,29.3,9.7,2.4,12.1,0.205,6.6,-0.3,6.4,6.0,190.5,88.45044,7,2019
0.0,0.0,6.0,83.0,11.0,25,12,0,5.7,0.8,1.3,0.625,0.0,0.0,0.0,0.8,1.3,0.625,0.625,0.6,0.7,0.875,0.5,1.3,1.8,0.3,0.3,0.3,0.1,0.7,2.3,21.1,0.6920000000000001,0.0,0.5,9.3,24.0,16.5,2.2,3.7,4.9,13.1,0.2,0.1,0.4,0.258,0.5,2.0,2.5,0.1,205.74,100.697424,1,2019
