,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
122,Duje Dukan,SF,24,SAC,1,24,0.0,0.0,100.0,0.0,0.0,0,2.0,10.0,0.2,2.0,5.0,0.4,0.0,5.0,0.0,0.3,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,6.0,4.2,0.3,0.5,0.0,9.1,9.0,9.0,2.0,0.0,0.0,17.7,0.0,0.0,0.0,-0.057,-4.3,-2.6,-7.0,0.0
123,Tim Duncan*,C,39,SAS,61,1536,0.0,0.0,0.0,1.0,99.0,60,3.5,7.2,0.488,0.0,0.0,0.0,3.5,7.2,0.49,0.488,1.5,2.1,0.7020000000000001,1.9,5.4,7.3,2.7,0.8,1.3,1.5,2.0,8.6,16.9,0.523,0.005,0.297,8.8,23.8,16.6,1.6,3.9,15.3,17.6,1.6,3.6,5.2,0.163,-0.1,3.1,3.0,2.0
124,Mike Dunleavy,SF,35,CHI,31,703,0.0,0.0,91.0,9.0,0.0,30,2.5,6.1,0.41,1.3,3.2,0.39399999999999996,1.2,2.9,0.42700000000000005,0.513,0.9,1.2,0.784,0.3,2.4,2.7,1.3,0.5,0.3,0.8,2.1,7.2,9.1,0.5429999999999999,0.527,0.19699999999999998,1.2,11.0,6.2,1.0,1.0,11.3,14.4,0.4,0.5,0.9,0.063,-2.6,-0.9,-3.5,-0.3
125,Kevin Durant,SF,27,OKC,72,2578,0.0,0.0,74.0,26.0,0.0,72,9.7,19.2,0.505,2.6,6.7,0.387,7.1,12.5,0.569,0.573,6.2,6.9,0.898,0.6,7.6,8.2,5.0,1.0,1.2,3.5,1.9,28.2,28.2,0.634,0.348,0.361,2.0,21.8,12.4,1.3,2.5,13.5,30.6,11.0,3.5,14.5,0.27,8.4,1.6,9.9,7.8
126,Cleanthony Early,SF,24,NYK,17,154,0.0,0.0,72.0,28.0,0.0,2,0.7,2.4,0.3,0.2,0.9,0.267,0.5,1.5,0.32,0.35,0.2,0.2,0.75,0.2,1.3,1.5,0.4,0.1,0.2,0.5,0.9,1.8,2.2,0.371,0.375,0.1,2.9,15.4,9.2,0.7,1.5,17.7,14.9,-0.3,0.1,-0.2,-0.075,-7.2,-1.5,-8.6,-0.3
127,Jarell Eddie,SF,24,WAS,26,147,0.0,2.0,58.0,40.0,0.0,0,0.8,2.5,0.308,0.6,1.8,0.319,0.2,0.7,0.278,0.423,0.3,0.3,1.0,0.1,0.8,0.9,0.2,0.2,0.0,0.0,0.2,2.4,11.0,0.46,0.723,0.12300000000000001,1.5,16.3,8.8,1.7,0.6,1.4,20.7,0.0,0.1,0.1,0.046,-0.3,-1.1,-1.5,0.0
128,Wayne Ellington,SG,28,BRK,76,1615,0.0,92.0,8.0,0.0,0.0,41,2.9,7.4,0.389,1.3,3.5,0.358,1.6,3.9,0.41600000000000004,0.474,0.7,0.8,0.857,0.3,2.0,2.3,1.1,0.6,0.1,0.6,1.1,7.7,10.1,0.498,0.478,0.11199999999999999,1.4,10.9,6.1,1.5,0.3,7.1,17.5,0.5,0.3,0.8,0.025,-1.5,-1.3,-2.8,-0.3
129,Monta Ellis,SG,30,IND,81,2734,14.0,86.0,1.0,0.0,0.0,81,5.4,12.6,0.42700000000000005,1.1,3.5,0.309,4.3,9.1,0.47200000000000003,0.47,2.0,2.5,0.7859999999999999,0.5,2.8,3.3,4.7,1.9,0.5,2.5,2.1,13.8,13.7,0.504,0.276,0.20199999999999999,1.7,9.1,5.4,2.7,1.1,15.4,21.2,0.4,3.9,4.3,0.075,-1.0,1.1,0.1,1.5
130,James Ennis,SF,25,TOT,22,329,0.0,69.0,29.0,3.0,0.0,5,2.5,5.1,0.478,1.2,2.6,0.44799999999999995,1.3,2.5,0.509,0.593,1.1,1.5,0.735,1.0,1.0,1.9,1.0,0.7,0.2,0.9,1.3,7.2,17.8,0.621,0.513,0.301,6.9,7.4,7.1,2.4,1.3,12.9,19.8,0.7,0.2,0.9,0.133,2.5,-1.0,1.5,0.3
131,Tyler Ennis,PG,21,MIL,46,654,100.0,0.0,0.0,0.0,0.0,7,1.8,4.1,0.449,0.3,0.8,0.33299999999999996,1.5,3.2,0.48,0.484,0.5,0.7,0.735,0.3,1.3,1.6,2.1,0.5,0.0,1.0,1.4,4.5,10.7,0.51,0.209,0.182,2.3,10.7,6.6,1.9,0.1,18.6,17.1,0.1,0.3,0.4,0.03,-3.1,-1.1,-4.3,-0.4
132,Jeremy Evans,SF,28,DAL,30,251,0.0,2.0,53.0,43.0,3.0,2,0.9,1.6,0.542,0.1,0.5,0.25,0.7,1.1,0.688,0.583,0.5,0.7,0.7140000000000001,0.4,1.4,1.8,0.1,0.2,0.3,0.2,0.6,2.4,12.6,0.62,0.33299999999999996,0.43799999999999994,4.8,18.8,11.8,1.2,3.0,10.9,11.7,0.3,0.3,0.6,0.11900000000000001,-1.5,1.0,-0.4,0.1
133,Tyreke Evans,SG,26,NOP,25,765,1.0,60.0,39.0,1.0,0.0,25,5.4,12.6,0.433,1.3,3.4,0.38799999999999996,4.1,9.2,0.45,0.486,3.0,3.7,0.7959999999999999,0.8,4.4,5.2,6.6,1.3,0.3,2.9,2.6,15.2,17.9,0.534,0.271,0.29600000000000004,2.8,16.4,9.3,2.1,0.9,17.1,24.7,0.8,0.6,1.4,0.087,1.8,-0.1,1.7,0.7
134,Festus Ezeli,C,26,GSW,46,770,0.0,0.0,0.0,0.0,100.0,13,2.7,5.0,0.5479999999999999,0.0,0.0,0.0,2.7,5.0,0.5479999999999999,0.5479999999999999,1.5,2.9,0.53,2.0,3.6,5.6,0.7,0.4,1.1,0.8,2.0,7.0,17.7,0.5589999999999999,0.0,0.579,13.5,21.9,18.0,1.1,4.8,11.7,18.2,1.4,1.3,2.7,0.171,-0.6,0.4,-0.1,0.4
135,Kenneth Faried,PF,26,DEN,67,1694,0.0,0.0,1.0,80.0,20.0,64,5.2,9.3,0.5579999999999999,0.0,0.0,0.5,5.2,9.3,0.5579999999999999,0.5579999999999999,2.0,3.3,0.613,3.5,5.2,8.7,1.2,0.5,0.9,1.4,2.5,12.5,21.0,0.5770000000000001,0.003,0.355,15.1,23.0,19.0,0.9,2.9,11.2,21.0,4.0,1.5,5.5,0.156,1.7,-1.4,0.3,1.0
136,Jordan Farmar,PG,29,MEM,12,291,100.0,0.0,0.0,0.0,0.0,10,3.5,8.3,0.42,1.3,3.8,0.35600000000000004,2.2,4.6,0.473,0.5,0.8,0.8,1.0,0.3,1.8,2.1,3.1,1.3,0.2,1.5,1.8,9.2,13.2,0.527,0.45,0.1,1.5,8.6,4.9,2.7,0.6,14.7,18.9,0.2,0.2,0.4,0.064,-0.5,-0.2,-0.7,0.1
137,Derrick Favors,PF,24,UTA,62,1983,0.0,0.0,0.0,46.0,54.0,59,6.7,13.1,0.515,0.0,0.1,0.0,6.7,13.0,0.518,0.515,2.9,4.1,0.7090000000000001,2.7,5.4,8.1,1.5,1.2,1.5,1.7,2.4,16.4,21.6,0.551,0.005,0.313,10.0,19.6,14.8,2.0,3.9,10.1,23.9,3.8,3.4,7.1,0.17300000000000001,2.1,1.2,3.3,2.6
138,Cristiano Felicio,C,23,CHI,31,321,0.0,0.0,0.0,0.0,100.0,4,1.3,2.3,0.556,0.0,0.1,0.0,1.3,2.2,0.588,0.556,0.8,1.1,0.7140000000000001,1.0,2.3,3.3,0.8,0.2,0.4,0.4,1.0,3.4,17.6,0.601,0.055999999999999994,0.486,10.0,23.1,16.7,0.9,3.0,12.9,13.7,0.7,0.4,1.2,0.175,0.1,0.2,0.3,0.2
139,Raymond Felton,PG,31,DAL,80,2192,69.0,31.0,0.0,0.0,0.0,31,3.5,8.5,0.406,0.8,2.7,0.282,2.7,5.9,0.46299999999999997,0.45,1.9,2.2,0.847,0.5,2.8,3.2,3.6,0.9,0.2,1.5,1.8,9.5,11.9,0.502,0.312,0.258,1.8,11.1,6.5,1.6,0.6,13.7,18.4,1.0,1.7,2.7,0.059000000000000004,-1.7,0.1,-1.6,0.2
140,Evan Fournier,SF,23,ORL,79,2566,1.0,51.0,48.0,1.0,0.0,71,5.4,11.8,0.462,2.0,4.9,0.4,3.5,6.8,0.506,0.546,2.5,3.0,0.836,0.4,2.4,2.8,2.7,1.2,0.0,1.7,2.7,15.4,14.6,0.5870000000000001,0.42,0.256,1.4,8.4,4.9,1.9,0.1,11.4,20.1,4.0,1.7,5.7,0.106,0.1,-0.5,-0.3,1.1
141,Randy Foye,SG,32,TOT,81,1642,12.0,45.0,41.0,3.0,0.0,8,2.1,6.0,0.35100000000000003,0.9,3.1,0.3,1.2,2.9,0.405,0.428,0.8,0.9,0.8240000000000001,0.3,1.6,1.9,2.0,0.5,0.4,1.1,1.6,5.9,7.6,0.461,0.519,0.154,1.6,8.8,5.2,1.2,1.4,14.3,15.9,-0.4,0.9,0.4,0.012,-2.7,-0.5,-3.3,-0.5
142,Tim Frazier,PG,25,TOT,51,741,100.0,0.0,0.0,0.0,0.0,2,1.9,4.5,0.419,0.3,0.9,0.33299999999999996,1.6,3.5,0.442,0.45399999999999996,1.0,1.5,0.716,0.5,1.6,2.2,3.2,0.6,0.0,1.3,1.4,5.1,13.9,0.499,0.21,0.32299999999999995,3.8,12.8,8.2,2.2,0.2,19.9,19.4,0.4,0.5,1.0,0.062,-1.5,-0.5,-2.0,0.0
143,Jimmer Fredette,SG,26,TOT,6,18,0.0,51.0,50.0,0.0,0.0,0,0.3,0.8,0.4,0.2,0.3,0.5,0.2,0.5,0.33299999999999996,0.5,0.7,0.8,0.8,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.3,1.5,12.0,0.625,0.4,1.0,0.0,0.0,0.0,2.8,0.0,21.7,22.8,0.0,0.0,0.0,0.0,-2.3,-0.3,-2.6,0.0
144,Channing Frye,PF-C,32,TOT,70,1200,0.0,0.0,0.0,68.0,32.0,32,2.2,5.0,0.43799999999999994,1.3,3.4,0.387,0.9,1.6,0.545,0.569,0.4,0.5,0.857,0.5,2.8,3.3,1.0,0.4,0.4,0.6,1.8,6.1,12.9,0.586,0.677,0.10099999999999999,3.2,18.6,10.9,1.2,1.9,10.6,15.1,1.6,1.3,3.0,0.11900000000000001,0.3,0.5,0.8,0.8
145,Danilo Gallinari,SF,27,DEN,53,1839,0.0,0.0,67.0,32.0,1.0,53,5.4,13.2,0.41,1.6,4.5,0.364,3.8,8.7,0.434,0.47200000000000003,7.1,8.2,0.868,1.0,4.3,5.3,2.5,0.8,0.4,1.5,1.6,19.5,19.0,0.5820000000000001,0.341,0.617,3.1,14.0,8.5,1.1,0.8,8.0,23.0,5.5,0.9,6.3,0.165,3.4,-0.7,2.7,2.2
146,Langston Galloway,PG,24,NYK,82,2033,100.0,0.0,0.0,0.0,0.0,7,2.8,7.2,0.39299999999999996,0.9,2.7,0.344,1.9,4.4,0.423,0.45799999999999996,1.0,1.4,0.754,0.5,3.0,3.5,2.5,0.9,0.3,0.7,2.2,7.6,11.7,0.49,0.381,0.19399999999999998,2.3,13.0,7.7,1.9,0.8,8.7,15.6,1.4,1.8,3.3,0.077,-1.7,0.7,-1.0,0.5
147,Kevin Garnett*,PF,39,MIN,38,556,0.0,0.0,0.0,99.0,1.0,38,1.4,3.0,0.47,0.0,0.0,0.0,1.4,3.0,0.474,0.47,0.4,0.6,0.667,0.4,3.6,3.9,1.6,0.7,0.3,0.4,1.8,3.2,12.3,0.491,0.009000000000000001,0.183,3.2,27.9,15.7,2.5,1.5,11.4,11.3,0.4,0.7,1.1,0.092,-1.6,3.1,1.5,0.5
148,Marc Gasol,C,31,MEM,52,1791,0.0,0.0,0.0,0.0,100.0,52,6.3,13.6,0.46399999999999997,0.0,0.1,0.667,6.3,13.5,0.46299999999999997,0.465,3.9,4.7,0.8290000000000001,1.1,5.8,7.0,3.8,1.0,1.3,2.3,2.7,16.6,17.7,0.528,0.004,0.34700000000000003,3.5,20.2,11.5,1.4,3.6,12.7,23.4,1.8,1.9,3.7,0.098,0.8,0.9,1.7,1.7
149,Pau Gasol,C,35,CHI,72,2291,0.0,0.0,0.0,0.0,100.0,72,6.5,13.8,0.469,0.3,1.0,0.348,6.2,12.9,0.478,0.48100000000000004,3.2,4.0,0.792,2.2,8.9,11.0,4.1,0.6,2.0,2.3,2.1,16.5,21.7,0.529,0.069,0.29,7.3,28.7,18.2,0.9,4.7,12.8,24.6,3.2,3.9,7.1,0.149,2.7,2.3,4.9,4.0
150,Rudy Gay,SF,29,SAC,70,2379,0.0,1.0,76.0,24.0,0.0,70,6.7,14.4,0.46299999999999997,1.1,3.1,0.344,5.6,11.3,0.495,0.5,2.8,3.6,0.78,1.5,5.0,6.5,1.7,1.4,0.7,2.0,2.6,17.2,15.5,0.5379999999999999,0.214,0.252,4.7,15.9,10.4,2.0,1.7,11.1,22.4,1.8,2.1,3.8,0.078,-0.1,-0.3,-0.3,1.0
151,Alonzo Gee,SF,28,NOP,73,1632,0.0,14.0,83.0,3.0,0.0,38,1.8,3.5,0.518,0.2,0.8,0.28300000000000003,1.6,2.7,0.59,0.551,0.6,0.9,0.667,0.8,2.5,3.4,1.0,0.9,0.2,0.8,2.3,4.5,8.4,0.5720000000000001,0.235,0.259,3.9,13.0,8.3,1.9,0.7,16.2,9.2,1.0,0.9,1.9,0.055999999999999994,-3.2,0.6,-2.6,-0.2
152,Paul George,SF,25,IND,81,2819,0.0,0.0,61.0,39.0,1.0,81,7.5,17.9,0.418,2.6,7.0,0.371,4.9,10.9,0.447,0.49,5.6,6.5,0.86,1.0,6.0,7.0,4.1,1.9,0.4,3.3,2.8,23.1,20.9,0.557,0.391,0.364,3.1,18.7,10.9,2.7,0.8,13.6,30.4,4.4,4.8,9.2,0.157,3.7,1.2,4.9,4.9
153,Taj Gibson,PF,30,CHI,73,1936,0.0,0.0,11.0,87.0,2.0,55,3.6,6.8,0.526,0.0,0.0,0.0,3.6,6.8,0.529,0.526,1.4,2.0,0.6920000000000001,2.8,4.1,6.9,1.5,0.6,1.1,1.1,2.5,8.6,15.7,0.556,0.006,0.292,11.4,15.9,13.7,1.2,2.9,12.1,14.6,3.2,2.2,5.4,0.133,-0.4,0.4,0.0,1.0
154,Manu Ginobili,SG,38,SAS,58,1134,1.0,86.0,13.0,0.0,0.0,0,3.4,7.5,0.45299999999999996,1.2,3.1,0.391,2.2,4.4,0.496,0.5329999999999999,1.6,1.9,0.813,0.4,2.1,2.5,3.1,1.1,0.2,1.7,1.7,9.6,17.8,0.573,0.41100000000000003,0.257,2.7,11.7,7.3,3.0,0.8,17.0,23.6,1.5,2.3,3.8,0.16,1.4,2.2,3.6,1.6
155,Rudy Gobert,C,23,UTA,61,1932,0.0,0.0,0.0,0.0,100.0,60,3.2,5.8,0.5589999999999999,0.0,0.0,0.0,3.2,5.8,0.5589999999999999,0.5589999999999999,2.6,4.6,0.569,3.4,7.5,11.0,1.5,0.7,2.2,1.9,2.7,9.1,17.5,0.5820000000000001,0.0,0.799,12.6,27.7,20.2,1.2,5.9,19.2,14.2,2.6,3.8,6.4,0.16,0.0,2.2,2.2,2.0
156,Drew Gooden,PF,34,WAS,30,305,0.0,0.0,0.0,70.0,30.0,0,1.1,3.4,0.32,0.2,1.4,0.171,0.9,2.1,0.419,0.354,0.3,0.5,0.643,0.9,1.9,2.8,0.4,0.3,0.4,0.4,1.3,2.7,7.5,0.376,0.39799999999999996,0.136,10.1,21.3,15.6,1.3,2.9,10.6,17.5,-0.4,0.4,0.0,-0.005,-5.0,-1.3,-6.3,-0.3
157,Archie Goodwin,PG,21,PHO,57,1114,69.0,31.0,1.0,0.0,0.0,13,3.1,7.4,0.41700000000000004,0.4,1.7,0.23199999999999998,2.7,5.7,0.474,0.444,2.3,3.4,0.674,0.5,2.0,2.5,2.1,0.5,0.2,1.8,1.5,8.9,11.1,0.498,0.235,0.457,2.6,11.5,6.9,1.2,1.0,16.5,23.2,-0.4,0.5,0.1,0.004,-2.1,-1.5,-3.7,-0.5
158,Aaron Gordon,PF,20,ORL,78,1863,0.0,0.0,40.0,60.0,0.0,37,3.5,7.4,0.473,0.5,1.8,0.29600000000000004,3.0,5.6,0.531,0.509,1.7,2.5,0.6679999999999999,2.0,4.5,6.5,1.6,0.8,0.7,0.8,2.0,9.2,17.0,0.541,0.245,0.33299999999999996,9.0,21.3,15.1,1.6,2.4,9.0,17.3,3.2,2.2,5.4,0.139,0.9,0.1,1.0,1.4
159,Eric Gordon,SG,27,NOP,45,1481,21.0,64.0,15.0,0.0,0.0,44,5.1,12.3,0.418,2.5,6.5,0.384,2.6,5.7,0.457,0.521,2.5,2.8,0.888,0.2,2.0,2.2,2.7,1.0,0.3,1.6,2.2,15.2,13.5,0.565,0.5329999999999999,0.226,0.7,6.9,3.7,1.4,0.8,10.7,20.3,1.7,0.4,2.1,0.069,0.9,-1.0,-0.1,0.7
160,Marcin Gortat,C,31,WAS,75,2256,0.0,0.0,0.0,0.0,100.0,74,5.8,10.2,0.5670000000000001,0.0,0.0,0.0,5.8,10.2,0.5670000000000001,0.5670000000000001,1.9,2.8,0.705,3.0,6.9,9.9,1.4,0.6,1.3,1.6,2.6,13.5,19.0,0.5920000000000001,0.001,0.271,10.8,26.3,18.4,1.0,3.4,12.4,18.9,4.2,3.1,7.3,0.156,0.5,0.1,0.6,1.5
161,Andrew Goudelock,PG,27,HOU,8,50,99.0,1.0,0.0,0.0,0.0,0,1.1,2.5,0.45,0.1,1.1,0.111,1.0,1.4,0.727,0.475,0.4,0.5,0.75,0.1,0.1,0.3,0.5,0.8,0.3,0.9,0.5,2.8,12.4,0.506,0.45,0.2,2.2,2.2,2.2,5.9,3.3,24.3,24.8,-0.1,0.1,0.0,-0.033,-5.4,1.8,-3.6,0.0
162,Jerami Grant,PF,21,PHI,77,2066,0.0,4.0,55.0,41.0,1.0,52,3.3,7.8,0.419,0.5,1.9,0.24,2.8,5.9,0.47700000000000004,0.44799999999999995,2.8,4.2,0.6579999999999999,1.3,3.4,4.7,1.8,0.7,1.6,1.4,2.8,9.7,12.6,0.506,0.244,0.5379999999999999,5.0,14.3,9.5,1.3,4.7,12.9,18.0,0.5,1.6,2.1,0.05,-2.1,0.4,-1.7,0.1
163,Jerian Grant,PG,23,NYK,76,1265,24.0,75.0,1.0,0.0,0.0,6,2.0,5.1,0.39399999999999996,0.3,1.3,0.22,1.7,3.8,0.45399999999999996,0.42200000000000004,1.3,1.6,0.78,0.3,1.6,1.9,2.3,0.7,0.1,1.1,1.3,5.6,11.2,0.479,0.256,0.315,2.0,10.2,6.2,2.0,0.6,16.3,19.0,-0.2,1.0,0.8,0.03,-2.8,-0.3,-3.1,-0.3
164,Danny Green,SG,28,SAS,79,2062,0.0,82.0,18.0,0.0,0.0,79,2.7,7.1,0.376,1.5,4.4,0.332,1.2,2.7,0.44799999999999995,0.48,0.4,0.6,0.7390000000000001,0.6,3.2,3.8,1.8,1.0,0.8,0.9,1.8,7.2,10.5,0.49200000000000005,0.622,0.08199999999999999,2.7,13.6,8.4,2.0,2.4,11.4,14.6,0.2,4.1,4.2,0.099,-1.0,2.1,1.1,1.6
165,Draymond Green,PF,25,GSW,81,2808,0.0,0.0,0.0,80.0,21.0,81,5.0,10.1,0.49,1.2,3.2,0.38799999999999996,3.7,6.9,0.537,0.551,2.8,4.1,0.696,1.7,7.8,9.5,7.4,1.5,1.4,3.2,3.0,14.0,19.3,0.5870000000000001,0.315,0.402,5.5,23.0,14.7,2.0,3.0,21.2,18.8,6.0,5.1,11.1,0.19,2.6,2.9,5.5,5.3
166,Erick Green,PG,24,TOT,9,42,100.0,0.0,0.0,0.0,0.0,0,0.6,1.4,0.385,0.1,0.6,0.2,0.4,0.9,0.5,0.423,0.2,0.2,1.0,0.3,0.3,0.7,0.3,0.1,0.0,0.0,0.4,1.4,12.4,0.46799999999999997,0.385,0.154,8.4,8.2,8.3,1.3,0.0,0.0,15.2,0.1,0.0,0.1,0.121,-1.6,-0.4,-1.9,0.0
167,Gerald Green,SG,30,MIA,69,1557,1.0,42.0,57.0,0.0,0.0,14,3.3,8.5,0.392,1.2,3.8,0.32299999999999995,2.1,4.7,0.446,0.46299999999999997,1.0,1.3,0.7829999999999999,0.4,2.0,2.4,0.8,0.6,0.3,0.7,1.8,8.9,10.1,0.491,0.44299999999999995,0.157,1.9,9.7,5.9,1.3,0.9,6.8,19.8,0.3,1.4,1.7,0.052000000000000005,-2.1,-0.9,-3.1,-0.4
168,JaMychal Green,PF,25,MEM,78,1446,0.0,0.0,1.0,83.0,16.0,15,2.9,6.3,0.465,0.2,0.6,0.33299999999999996,2.8,5.8,0.478,0.48,1.3,1.8,0.752,1.8,3.0,4.8,0.9,0.6,0.4,1.1,2.4,7.4,14.6,0.52,0.091,0.27699999999999997,10.5,19.3,14.7,1.6,2.1,13.0,19.8,1.2,1.4,2.6,0.086,-1.5,-1.0,-2.5,-0.2
169,Jeff Green,SF,29,TOT,80,2253,0.0,0.0,40.0,59.0,1.0,41,4.4,10.3,0.43,0.8,2.7,0.315,3.6,7.6,0.47,0.47,2.1,2.8,0.745,0.9,3.2,4.2,1.7,0.7,0.5,1.2,2.1,11.7,13.0,0.51,0.258,0.267,3.6,13.3,8.3,1.3,1.5,9.2,20.2,1.3,1.7,3.1,0.065,-0.8,-0.9,-1.8,0.1
170,Blake Griffin,PF,26,LAC,35,1170,0.0,0.0,0.0,85.0,15.0,35,8.6,17.2,0.499,0.2,0.5,0.33299999999999996,8.4,16.7,0.504,0.504,4.0,5.5,0.727,1.5,6.9,8.4,4.9,0.8,0.5,2.4,2.7,21.4,22.1,0.544,0.03,0.322,4.8,22.3,13.7,1.2,1.1,10.8,29.8,2.2,1.6,3.8,0.156,3.4,1.1,4.5,1.9
171,Jorge Gutierrez,PG,27,CHO,12,63,100.0,0.0,0.0,0.0,0.0,0,0.5,0.9,0.545,0.0,0.2,0.0,0.5,0.8,0.667,0.545,0.8,0.9,0.909,0.0,0.6,0.6,1.4,0.3,0.0,0.5,0.3,1.8,19.1,0.6940000000000001,0.182,1.0,0.0,12.3,6.1,2.4,0.0,27.5,15.6,0.2,0.1,0.3,0.201,-0.3,0.8,0.6,0.0
172,PJ Hairston,SF,23,TOT,66,1313,0.0,56.0,40.0,4.0,0.0,52,2.2,6.2,0.355,1.1,3.7,0.29,1.1,2.5,0.449,0.441,0.8,1.0,0.7809999999999999,0.4,2.3,2.6,0.6,0.5,0.2,0.6,2.1,6.2,6.9,0.47,0.591,0.157,2.1,12.8,7.3,1.2,0.7,8.6,16.4,-0.6,1.1,0.6,0.021,-3.8,-0.7,-4.5,-0.8
173,Jordan Hamilton,SF,25,NOP,11,304,0.0,24.0,66.0,10.0,0.0,4,4.5,10.5,0.42200000000000004,1.2,4.1,0.289,3.3,6.5,0.507,0.478,1.3,1.9,0.667,1.1,4.5,5.6,2.3,0.7,0.3,1.5,2.2,11.4,12.4,0.499,0.38799999999999996,0.18100000000000002,4.2,18.9,11.3,1.3,0.8,12.0,20.7,0.0,0.2,0.2,0.03,-1.6,-1.7,-3.3,-0.1
174,Tyler Hansbrough,PF,30,CHO,44,343,0.0,0.0,0.0,86.0,14.0,0,0.7,1.6,0.451,0.0,0.1,0.667,0.7,1.5,0.441,0.465,0.9,1.5,0.585,0.9,1.1,2.0,0.2,0.3,0.2,0.3,1.3,2.4,12.5,0.522,0.042,0.915,12.6,15.8,14.2,1.8,1.7,10.8,14.7,0.5,0.5,1.0,0.134,-3.5,-0.3,-3.8,-0.1
175,Tim Hardaway Jr,SG,23,ATL,51,864,1.0,90.0,9.0,0.0,0.0,1,2.2,5.2,0.43,0.9,2.8,0.33799999999999997,1.3,2.4,0.537,0.521,1.0,1.1,0.893,0.1,1.5,1.7,1.0,0.4,0.1,0.5,0.9,6.4,11.7,0.563,0.536,0.21100000000000002,0.9,9.8,5.4,1.2,0.6,7.4,16.2,0.9,1.0,1.9,0.105,-1.1,0.2,-0.9,0.2
176,James Harden,SG,26,HOU,82,3125,2.0,77.0,21.0,1.0,0.0,82,8.7,19.7,0.439,2.9,8.0,0.359,5.8,11.7,0.494,0.512,8.8,10.2,0.86,0.8,5.3,6.1,7.5,1.7,0.6,4.6,2.8,29.0,25.3,0.598,0.406,0.518,2.2,15.6,8.8,2.2,1.4,15.9,32.5,10.7,2.6,13.3,0.204,6.4,0.2,6.6,6.8
177,Maurice Harkless,SF,22,POR,78,1457,0.0,2.0,70.0,28.0,0.0,14,2.5,5.3,0.474,0.5,1.8,0.27899999999999997,2.0,3.5,0.5760000000000001,0.522,0.9,1.4,0.622,1.3,2.3,3.6,0.9,0.6,0.4,0.8,1.6,6.4,13.3,0.541,0.341,0.27,7.5,13.3,10.4,1.7,1.9,11.9,15.6,1.6,1.3,2.9,0.096,-0.5,0.0,-0.5,0.5
178,Justin Harper,PF,26,DET,5,35,0.0,0.0,0.0,100.0,0.0,0,0.8,2.0,0.4,0.8,1.8,0.444,0.0,0.2,0.0,0.6,0.2,0.4,0.5,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.6,2.6,6.9,0.597,0.9,0.2,0.0,3.2,1.6,1.4,0.0,15.5,16.0,0.0,0.0,0.0,0.039,-2.3,-1.9,-4.2,0.0
179,Montrezl Harrell,PF,22,HOU,39,379,0.0,0.0,0.0,81.0,19.0,1,1.5,2.3,0.644,0.0,0.0,0.0,1.5,2.3,0.652,0.644,0.6,1.2,0.522,0.6,1.0,1.7,0.4,0.3,0.3,0.4,1.2,3.6,14.6,0.635,0.011000000000000001,0.511,7.2,11.7,9.5,1.4,2.4,13.4,14.5,0.7,0.2,0.9,0.11800000000000001,-0.5,-0.1,-0.6,0.1
180,Devin Harris,PG,32,DAL,64,1280,15.0,69.0,16.0,0.0,0.0,0,2.6,5.8,0.447,0.8,2.5,0.32899999999999996,1.8,3.4,0.532,0.516,1.6,2.2,0.721,0.3,1.9,2.2,1.8,0.9,0.2,1.0,1.9,7.6,13.1,0.5589999999999999,0.42200000000000004,0.374,1.5,10.3,5.9,2.4,0.8,13.2,17.9,1.2,1.3,2.5,0.095,-1.4,1.5,0.1,0.7
181,Gary Harris,SG,21,DEN,76,2439,1.0,62.0,35.0,2.0,0.0,76,4.7,10.1,0.469,1.4,3.9,0.354,3.3,6.2,0.5429999999999999,0.5379999999999999,1.4,1.8,0.82,0.7,2.2,2.9,1.9,1.3,0.2,1.3,1.9,12.3,12.7,0.5660000000000001,0.38799999999999996,0.174,2.4,7.7,5.0,2.0,0.6,10.6,16.5,2.8,1.2,4.0,0.079,-0.6,-0.2,-0.9,0.7
182,Joe Harris,SG,24,CLE,5,15,0.0,69.0,31.0,0.0,0.0,0,0.2,0.8,0.25,0.2,0.8,0.25,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.6,0.6,0.4,0.0,0.0,0.2,0.2,0.6,3.4,0.375,1.0,0.0,0.0,22.5,11.3,0.0,0.0,20.0,15.1,0.0,0.0,0.0,-0.032,-5.0,-0.9,-5.9,0.0
183,Tobias Harris,PF,23,TOT,76,2513,0.0,0.0,33.0,67.0,0.0,74,5.5,11.7,0.469,1.1,3.1,0.335,4.4,8.6,0.518,0.514,2.7,3.2,0.831,1.3,5.4,6.7,2.2,0.9,0.5,1.4,2.0,14.7,16.2,0.56,0.26899999999999996,0.273,4.1,18.6,11.2,1.3,1.3,9.8,19.3,4.1,2.5,6.6,0.126,1.2,0.3,1.5,2.2
